revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_code,department_name,source_revenue_number,source_revenue_number_name,source_funding_category_code,source_funding_category_name,funding_nature,previous_amount_thousand_yen,requested_amount_thousand_yen,estimated_amount_thousand_yen,current_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,request_content,assessment_content,is_zero_amount,source_type,source_file,source_row_number
rd_2026_long_term_care_insurance_revenue_43_01_01_01_11_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,11,高額介護サービス費,3645200000,高福＊介護保険課,1394,国庫負担金現年度分高額介護サービス費,1,国庫支出金,special_account,463588,472206,472206,472206,472206,0,,,false,official_csv,ippansainyu.csv,17585
rd_2026_long_term_care_insurance_revenue_43_01_01_01_13_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,13,地域密着型介護サービス給付費,3645200000,高福＊介護保険課,2480,国庫負担金現年度分地域密着型介護サービス給付費,1,国庫支出金,special_account,1992123,1918200,1918200,1918200,1918200,0,,,false,official_csv,ippansainyu.csv,17586
rd_2026_long_term_care_insurance_revenue_43_01_01_01_14_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,14,地域密着型介護予防サービス給付費,3645200000,高福＊介護保険課,2481,国庫負担金現年度分地域密着型介護予防サービス給付費,1,国庫支出金,special_account,7687,7177,7177,7177,7177,0,,,false,official_csv,ippansainyu.csv,17587
rd_2026_long_term_care_insurance_revenue_43_01_01_01_15_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,15,特定入所者介護サービス費,3645200000,高福＊介護保険課,2482,国庫負担金現年度分特定入所者介護サービス費,1,国庫支出金,special_account,118991,102533,102533,102533,102533,0,,,false,official_csv,ippansainyu.csv,17588
rd_2026_long_term_care_insurance_revenue_43_01_01_01_16_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,16,特定入所者介護予防サービス費,3645200000,高福＊介護保険課,2483,国庫負担金現年度分特定入所者介護予防サービス費,1,国庫支出金,special_account,81,81,81,81,81,0,,,false,official_csv,ippansainyu.csv,17589
rd_2026_long_term_care_insurance_revenue_43_01_01_01_17_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,17,介護予防サービス給付費,3645200000,高福＊介護保険課,2519,国庫負担金現年度分介護予防サービス給付費,1,国庫支出金,special_account,224387,246727,246727,246727,246727,0,,,false,official_csv,ippansainyu.csv,17590
rd_2026_long_term_care_insurance_revenue_43_01_01_01_18_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,18,介護予防福祉用具購入費,3645200000,高福＊介護保険課,2520,国庫負担金現年度分介護予防福祉用具購入費,1,国庫支出金,special_account,3620,3422,3422,3422,3422,0,,,false,official_csv,ippansainyu.csv,17591
rd_2026_long_term_care_insurance_revenue_43_01_01_01_19_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,19,介護予防住宅改修費,3645200000,高福＊介護保険課,2521,国庫負担金現年度分介護予防住宅改修費,1,国庫支出金,special_account,15636,16102,16102,16102,16102,0,,,false,official_csv,ippansainyu.csv,17592
rd_2026_long_term_care_insurance_revenue_43_01_01_01_20_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,20,介護予防サービス計画給付費,3645200000,高福＊介護保険課,2522,国庫負担金現年度分介護予防サービス計画給付費,1,国庫支出金,special_account,48321,48691,48691,48691,48691,0,,,false,official_csv,ippansainyu.csv,17593
rd_2026_long_term_care_insurance_revenue_43_01_01_01_21_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,21,高額介護予防サービス費,3645200000,高福＊介護保険課,2523,国庫負担金現年度分高額介護予防サービス費,1,国庫支出金,special_account,759,999,999,999,999,0,,,false,official_csv,ippansainyu.csv,17594
rd_2026_long_term_care_insurance_revenue_43_01_01_01_24_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,24,高額医療合算介護サービス費,3645200000,高福＊介護保険課,4014,国庫負担金現年度分高額医療合算介護サービス費,1,国庫支出金,special_account,84687,86514,86514,86514,86514,0,,,false,official_csv,ippansainyu.csv,17595
rd_2026_long_term_care_insurance_revenue_43_01_01_01_25_3645200000,rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,25,高額医療合算介護予防サービス費,3645200000,高福＊介護保険課,4023,国庫負担金現年度分高額医療合算介護予防サービス費,1,国庫支出金,special_account,914,914,914,914,914,0,,,false,official_csv,ippansainyu.csv,17596
rd_2026_long_term_care_insurance_revenue_43_02_01_01_01_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,01,居宅介護サービス給付費,3645200000,高福＊介護保険課,1396,国庫補助金現年度分居宅介護サービス給付費,1,国庫支出金,special_account,608931,474085,474085,474085,474085,0,,,false,official_csv,ippansainyu.csv,17597
rd_2026_long_term_care_insurance_revenue_43_02_01_01_02_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,02,施設介護サービス給付費,3645200000,高福＊介護保険課,1397,国庫補助金現年度分施設介護サービス給付費,1,国庫支出金,special_account,216280,167909,167909,167909,167909,0,,,false,official_csv,ippansainyu.csv,17598
rd_2026_long_term_care_insurance_revenue_43_02_01_01_03_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,03,居宅介護福祉用具購入費,3645200000,高福＊介護保険課,1398,国庫補助金現年度分居宅介護福祉用具購入費,1,国庫支出金,special_account,1493,1139,1139,1139,1139,0,,,false,official_csv,ippansainyu.csv,17599
rd_2026_long_term_care_insurance_revenue_43_02_01_01_04_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,04,居宅介護住宅改修費,3645200000,高福＊介護保険課,1399,国庫補助金現年度分居宅介護住宅改修費,1,国庫支出金,special_account,2305,1742,1742,1742,1742,0,,,false,official_csv,ippansainyu.csv,17600
rd_2026_long_term_care_insurance_revenue_43_02_01_01_05_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,05,居宅介護サービス計画費,3645200000,高福＊介護保険課,1400,国庫補助金現年度分居宅介護サービス計画費,1,国庫支出金,special_account,63409,47897,47897,47897,47897,0,,,false,official_csv,ippansainyu.csv,17601
rd_2026_long_term_care_insurance_revenue_43_02_01_01_10_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,10,審査支払手数料,3645200000,高福＊介護保険課,1405,国庫補助金現年度分審査支払手数料,1,国庫支出金,special_account,1360,1037,1037,1037,1037,0,,,false,official_csv,ippansainyu.csv,17602
rd_2026_long_term_care_insurance_revenue_43_02_01_01_11_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,11,高額介護サービス費,3645200000,高福＊介護保険課,1406,国庫補助金現年度分高額介護サービス費,1,国庫支出金,special_account,37551,28805,28805,28805,28805,0,,,false,official_csv,ippansainyu.csv,17603
rd_2026_long_term_care_insurance_revenue_43_02_01_01_13_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,13,地域密着型介護サービス給付費,3645200000,高福＊介護保険課,2484,国庫補助金現年度分地域密着型介護サービス給付費,1,国庫支出金,special_account,161362,117010,117010,117010,117010,0,,,false,official_csv,ippansainyu.csv,17604
rd_2026_long_term_care_insurance_revenue_43_02_01_01_14_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,14,地域密着型介護予防サービス給付費,3645200000,高福＊介護保険課,2485,国庫補助金現年度分地域密着型介護予防サービス給付費,1,国庫支出金,special_account,623,438,438,438,438,0,,,false,official_csv,ippansainyu.csv,17605
rd_2026_long_term_care_insurance_revenue_43_02_01_01_15_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,15,特定入所者介護サービス費,3645200000,高福＊介護保険課,2486,国庫補助金現年度分特定入所者介護サービス費,1,国庫支出金,special_account,12546,8122,8122,8122,8122,0,,,false,official_csv,ippansainyu.csv,17606
rd_2026_long_term_care_insurance_revenue_43_02_01_01_16_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,16,特定入所者介護予防サービス費,3645200000,高福＊介護保険課,2487,国庫補助金現年度分特定入所者介護予防サービス費,1,国庫支出金,special_account,7,5,5,5,5,0,,,false,official_csv,ippansainyu.csv,17607
rd_2026_long_term_care_insurance_revenue_43_02_01_01_17_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,17,介護予防サービス給付費,3645200000,高福＊介護保険課,2524,国庫補助金現年度分介護予防サービス給付費,1,国庫支出金,special_account,19616,16324,16324,16324,16324,0,,,false,official_csv,ippansainyu.csv,17608
rd_2026_long_term_care_insurance_revenue_43_02_01_01_18_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,18,介護予防福祉用具購入費,3645200000,高福＊介護保険課,2525,国庫補助金現年度分介護予防福祉用具購入費,1,国庫支出金,special_account,293,209,209,209,209,0,,,false,official_csv,ippansainyu.csv,17609
rd_2026_long_term_care_insurance_revenue_43_02_01_01_19_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,19,介護予防住宅改修費,3645200000,高福＊介護保険課,2526,国庫補助金現年度分介護予防住宅改修費,1,国庫支出金,special_account,1267,982,982,982,982,0,,,false,official_csv,ippansainyu.csv,17610
rd_2026_long_term_care_insurance_revenue_43_02_01_01_20_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,20,介護予防サービス計画給付費,3645200000,高福＊介護保険課,2527,国庫補助金現年度分介護予防サービス計画給付費,1,国庫支出金,special_account,3914,2970,2970,2970,2970,0,,,false,official_csv,ippansainyu.csv,17611
rd_2026_long_term_care_insurance_revenue_43_02_01_01_21_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,21,高額介護予防サービス費,3645200000,高福＊介護保険課,2528,国庫補助金現年度分高額介護予防サービス費,1,国庫支出金,special_account,62,61,61,61,61,0,,,false,official_csv,ippansainyu.csv,17612
rd_2026_long_term_care_insurance_revenue_43_02_01_01_24_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,24,高額医療合算介護サービス費,3645200000,高福＊介護保険課,4015,国庫補助金現年度分高額医療合算介護サービス費,1,国庫支出金,special_account,6860,5277,5277,5277,5277,0,,,false,official_csv,ippansainyu.csv,17613
rd_2026_long_term_care_insurance_revenue_43_02_01_01_25_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,25,高額医療合算介護予防サービス費,3645200000,高福＊介護保険課,4024,国庫補助金現年度分高額医療合算介護予防サービス費,1,国庫支出金,special_account,74,56,56,56,56,0,,,false,official_csv,ippansainyu.csv,17614
rd_2026_long_term_care_insurance_revenue_43_02_01_01_31_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,31,介護保険事業管理運営,3645200000,高福＊介護保険課,6120,国庫補助金現年度分介護保険事業管理運営,1,国庫支出金,special_account,96,48,48,48,48,0,,,false,official_csv,ippansainyu.csv,17615
rd_2026_long_term_care_insurance_revenue_43_02_01_01_32_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,32,高額介護サービス費相当等事業費（調整）,3645200000,高福＊介護保険課,6459,国庫補助金現年度分高額介護サービス費相当等事業費（調整）,1,国庫支出金,special_account,147,122,122,122,122,0,,,false,official_csv,ippansainyu.csv,17616
rd_2026_long_term_care_insurance_revenue_43_02_01_01_34_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,34,サービス・活動事業（調整）,3645300000,高福＊介護予防・支援課,6461,国庫補助金現年度分サービス・活動事業（調整）,1,国庫支出金,special_account,4029,3045,3045,3045,3045,0,,,false,official_csv,ippansainyu.csv,17732
rd_2026_long_term_care_insurance_revenue_43_02_01_01_35_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,35,一般介護予防事業（調整）,3645300000,高福＊介護予防・支援課,6462,国庫補助金現年度分一般介護予防事業（調整）,1,国庫支出金,special_account,3265,2733,2733,2733,2733,0,,,false,official_csv,ippansainyu.csv,17733
rd_2026_long_term_care_insurance_revenue_43_02_01_01_36_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,36,総合事業指定事業者実施サービス等諸費（調整）,3645200000,高福＊介護保険課,6672,国庫補助金現年度分総合事業指定事業者実施サービス等諸費（調整）,1,国庫支出金,special_account,20684,15682,15682,15682,15682,0,,,false,official_csv,ippansainyu.csv,17617
rd_2026_long_term_care_insurance_revenue_43_02_05_01_01_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,01,地域包括支援センター運営委託,3645300000,高福＊介護予防・支援課,2420,国庫補助金現年度分地域包括支援センター運営委託,1,国庫支出金,special_account,13712,14804,14804,14804,14804,0,,,false,official_csv,ippansainyu.csv,17734
rd_2026_long_term_care_insurance_revenue_43_02_05_01_04_3645100000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,04,高齢者おむつ支給,3645100000,高福＊高齢福祉課,2423,国庫補助金現年度分高齢者おむつ支給,1,国庫支出金,special_account,77290,70016,70016,70016,70016,0,,,false,official_csv,ippansainyu.csv,17533
rd_2026_long_term_care_insurance_revenue_43_02_05_01_06_3645100000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,06,住宅改修アドバイザー派遣,3645100000,高福＊高齢福祉課,2425,国庫補助金現年度分住宅改修アドバイザー派遣,1,国庫支出金,special_account,564,559,559,559,559,0,,,false,official_csv,ippansainyu.csv,17534
rd_2026_long_term_care_insurance_revenue_43_02_05_01_07_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,07,介護給付適正化事業,3645200000,高福＊介護保険課,2426,国庫補助金現年度分介護給付適正化事業,1,国庫支出金,special_account,1157,1306,1306,1306,1306,0,,,false,official_csv,ippansainyu.csv,17618
rd_2026_long_term_care_insurance_revenue_43_02_05_01_14_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,14,認知症包括支援事業,3645300000,高福＊介護予防・支援課,5580,国庫補助金現年度分認知症包括支援事業,1,国庫支出金,special_account,21690,20562,20562,20562,20562,0,,,false,official_csv,ippansainyu.csv,17735
rd_2026_long_term_care_insurance_revenue_43_02_05_01_15_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,15,認知症ケア推進事業,3645300000,高福＊介護予防・支援課,5581,国庫補助金現年度分認知症ケア推進事業,1,国庫支出金,special_account,12851,14729,14054,14054,14054,0,,,false,official_csv,ippansainyu.csv,17736
rd_2026_long_term_care_insurance_revenue_43_02_05_01_17_3595150000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,17,在宅医療・介護連携推進事業,3595150000,保政＊保福推進課,6206,国庫補助金現年度分在宅医療・介護連携推進事業,1,国庫支出金,special_account,29300,30864,30864,30864,30864,0,,,false,official_csv,ippansainyu.csv,17271
rd_2026_long_term_care_insurance_revenue_43_02_05_01_18_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,18,家族介護支援事業,3645200000,高福＊介護保険課,6278,国庫補助金現年度分家族介護支援事業,1,国庫支出金,special_account,1376,1568,1568,1568,1568,0,,,false,official_csv,ippansainyu.csv,17619
rd_2026_long_term_care_insurance_revenue_43_02_05_01_19_3595200000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,19,成年後見制度,3595200000,保政＊生活福祉課,7569,国庫補助金現年度分成年後見制度,1,国庫支出金,special_account,9185,9379,9379,9379,9379,0,,,false,official_csv,ippansainyu.csv,17346
rd_2026_long_term_care_insurance_revenue_43_02_05_01_20_3645100000,rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,20,高齢者安心コール,3645100000,高福＊高齢福祉課,7759,国庫補助金現年度分高齢者安心コール,1,国庫支出金,special_account,15174,10333,14825,14825,14825,0,,,false,official_csv,ippansainyu.csv,17535
rd_2026_long_term_care_insurance_revenue_43_02_10_01_01_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_10_01,2026_long_term_care_insurance_revenue_43_02_10,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,10,介護保険災害臨時特例補助金,01,介護保険災害臨時特例補助金,01,居宅介護サービス給付費,3645200000,高福＊介護保険課,4791,国庫補助金介護保険災害臨時特例補助金居宅介護サービス給付費,1,国庫支出金,special_account,35,35,35,35,35,0,,,false,official_csv,ippansainyu.csv,17620
rd_2026_long_term_care_insurance_revenue_43_02_10_01_02_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_10_01,2026_long_term_care_insurance_revenue_43_02_10,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,10,介護保険災害臨時特例補助金,01,介護保険災害臨時特例補助金,02,介護保険事業管理運営,3645200000,高福＊介護保険課,4885,国庫補助金介護保険災害臨時特例補助金介護保険事業管理運営,1,国庫支出金,special_account,24,12,12,12,12,0,,,false,official_csv,ippansainyu.csv,17621
rd_2026_long_term_care_insurance_revenue_43_02_14_01_09_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_14_01,2026_long_term_care_insurance_revenue_43_02_14,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,14,地域支援事業交付金（介護予防・日常生活支援総合事業）,01,現年度分,09,高額介護サービス費相当等事業費（地域支援）,3645200000,高福＊介護保険課,6463,国庫補助金現年度分高額介護サービス費相当等事業費（地域支援）,1,国庫支出金,special_account,1820,1995,1995,1995,1995,0,,,false,official_csv,ippansainyu.csv,17622
rd_2026_long_term_care_insurance_revenue_43_02_14_01_11_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_14_01,2026_long_term_care_insurance_revenue_43_02_14,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,14,地域支援事業交付金（介護予防・日常生活支援総合事業）,01,現年度分,11,サービス・活動事業（地域支援）,3645300000,高福＊介護予防・支援課,6465,国庫補助金現年度分サービス・活動事業（地域支援）,1,国庫支出金,special_account,49736,49926,49926,49926,49926,0,,,false,official_csv,ippansainyu.csv,17737
rd_2026_long_term_care_insurance_revenue_43_02_14_01_12_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_14_01,2026_long_term_care_insurance_revenue_43_02_14,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,14,地域支援事業交付金（介護予防・日常生活支援総合事業）,01,現年度分,12,一般介護予防事業（地域支援）,3645300000,高福＊介護予防・支援課,6466,国庫補助金現年度分一般介護予防事業（地域支援）,1,国庫支出金,special_account,40314,44797,44797,44797,44797,0,,,false,official_csv,ippansainyu.csv,17738
rd_2026_long_term_care_insurance_revenue_43_02_14_01_13_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_14_01,2026_long_term_care_insurance_revenue_43_02_14,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,14,地域支援事業交付金（介護予防・日常生活支援総合事業）,01,現年度分,13,総合事業指定事業者実施サービス等諸費（地域支援）,3645200000,高福＊介護保険課,6671,国庫補助金現年度分総合事業指定事業者実施サービス等諸費（地域支援,1,国庫支出金,special_account,255350,257087,257087,257087,257087,0,,,false,official_csv,ippansainyu.csv,17623
rd_2026_long_term_care_insurance_revenue_43_02_16_01_04_3645200000,rs_2026_long_term_care_insurance_revenue_43_02_16_01,2026_long_term_care_insurance_revenue_43_02_16,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,16,保険者機能強化推進交付金,01,保険者機能強化推進交付金,04,重層的支援体制整備事業繰出金,3645200000,高福＊介護保険課,7833,国庫補助金保険者機能強化推進交付金重層的支援体制整備事業繰出金,1,国庫支出金,special_account,48837,43954,43954,43954,43954,0,,,false,official_csv,ippansainyu.csv,17624
