section_id,budget_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,amount_thousand_yen,budget_book_page,pdf_page,source_file,source_type
bs_2026_general_expenditure_06_01_01_13,2026_general_expenditure_06_01_01,2026,general,一般会計,expenditure,06,産業経済費,01,商工費,01,商工振興費,13,使用料及賃借料,1495,411,209,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_01_01_17,2026_general_expenditure_06_01_01,2026,general,一般会計,expenditure,06,産業経済費,01,商工費,01,商工振興費,17,備品購入費,250,411,209,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_01_01_18,2026_general_expenditure_06_01_01,2026,general,一般会計,expenditure,06,産業経済費,01,商工費,01,商工振興費,18,負担金補助及交付金,2195255,411,209,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_01,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,01,報酬,7380,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_07,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,07,報償費,100,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_08,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,08,旅費,298,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_09,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,09,交際費,120,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_10,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,10,需用費,512,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_11,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,11,役務費,1153,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_12,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,12,委託料,787,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_13,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,13,使用料及賃借料,233,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_01_18,2026_general_expenditure_06_02_01,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,01,農業委員会費,18,負担金補助及交付金,469,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_01,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,01,報酬,762,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_07,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,07,報償費,5170,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_10,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,10,需用費,14599,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_11,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,11,役務費,2110,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_12,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,12,委託料,146670,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_13,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,13,使用料及賃借料,1833,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_16,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,16,公有財産購入費,419,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_17,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,17,備品購入費,561,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_18,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,18,負担金補助及交付金,50631,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_06_02_02_22,2026_general_expenditure_06_02_02,2026,general,一般会計,expenditure,06,産業経済費,02,農業費,02,農業総務費,22,償還金利子及割引料,48,415,211,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_08,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,08,旅費,1707,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_10,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,10,需用費,51883,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_11,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,11,役務費,14186,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_12,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,12,委託料,62486,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_13,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,13,使用料及賃借料,2207,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_14,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,14,工事請負費,1868,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_18,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,18,負担金補助及交付金,1317,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_01_01_26,2026_general_expenditure_07_01_01,2026,general,一般会計,expenditure,07,土木費,01,土木管理費,01,土木総務費,26,公課費,256,419,213,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_07,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,07,報償費,44,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_08,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,08,旅費,2139,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_10,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,10,需用費,7691,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_11,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,11,役務費,964,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_12,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,12,委託料,324928,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_13,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,13,使用料及賃借料,15279,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_15,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,15,原材料費,1831,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_01_18,2026_general_expenditure_07_02_01,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,01,道路橋梁総務費,18,負担金補助及交付金,9459,421,214,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_02_07,2026_general_expenditure_07_02_02,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,02,道路維持費,07,報償費,983,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_02_10,2026_general_expenditure_07_02_02,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,02,道路維持費,10,需用費,11250,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_02_11,2026_general_expenditure_07_02_02,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,02,道路維持費,11,役務費,637521,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_02_12,2026_general_expenditure_07_02_02,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,02,道路維持費,12,委託料,227767,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_02_14,2026_general_expenditure_07_02_02,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,02,道路維持費,14,工事請負費,656840,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_02_15,2026_general_expenditure_07_02_02,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,02,道路維持費,15,原材料費,19256,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_02_17,2026_general_expenditure_07_02_02,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,02,道路維持費,17,備品購入費,16442,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_07,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,07,報償費,361,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_08,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,08,旅費,996,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_10,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,10,需用費,3580,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_11,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,11,役務費,47419,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_12,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,12,委託料,1786037,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_14,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,14,工事請負費,3596603,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_15,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,15,原材料費,548,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_16,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,16,公有財産購入費,3574678,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_18,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,18,負担金補助及交付金,58550,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_21,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,21,補償補填及賠償金,228872,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_03_22,2026_general_expenditure_07_02_03,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,03,道路新設改良費,22,償還金利子及割引料,202667,423,215,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_04_18,2026_general_expenditure_07_02_04,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,04,私道整備費,18,負担金補助及交付金,39000,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_01,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,01,報酬,670,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_07,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,07,報償費,49,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_10,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,10,需用費,18790,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_11,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,11,役務費,2461,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_12,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,12,委託料,471647,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_13,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,13,使用料及賃借料,167098,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_14,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,14,工事請負費,295267,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_15,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,15,原材料費,4145,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_06_18,2026_general_expenditure_07_02_06,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,06,交通安全対策費,18,負担金補助及交付金,6236,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_07_10,2026_general_expenditure_07_02_07,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,07,街路照明費,10,需用費,297325,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_07_11,2026_general_expenditure_07_02_07,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,07,街路照明費,11,役務費,216,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_07_12,2026_general_expenditure_07_02_07,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,07,街路照明費,12,委託料,49702,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_07_14,2026_general_expenditure_07_02_07,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,07,街路照明費,14,工事請負費,501051,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_07_15,2026_general_expenditure_07_02_07,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,07,街路照明費,15,原材料費,4186,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_07_18,2026_general_expenditure_07_02_07,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,07,街路照明費,18,負担金補助及交付金,1134,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_08_08,2026_general_expenditure_07_02_08,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,08,公共下水道建設費,08,旅費,400,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_08_10,2026_general_expenditure_07_02_08,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,08,公共下水道建設費,10,需用費,91,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_08_11,2026_general_expenditure_07_02_08,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,08,公共下水道建設費,11,役務費,1,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_08_12,2026_general_expenditure_07_02_08,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,08,公共下水道建設費,12,委託料,80203,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_08_14,2026_general_expenditure_07_02_08,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,08,公共下水道建設費,14,工事請負費,348000,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_08_18,2026_general_expenditure_07_02_08,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,08,公共下水道建設費,18,負担金補助及交付金,199,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_09_18,2026_general_expenditure_07_02_09,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,09,水洗化促進費,18,負担金補助及交付金,3500,425,216,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_10_12,2026_general_expenditure_07_02_10,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,10,橋梁新設改良費,12,委託料,135087,427,217,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_10_13,2026_general_expenditure_07_02_10,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,10,橋梁新設改良費,13,使用料及賃借料,1488,427,217,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_02_10_14,2026_general_expenditure_07_02_10,2026,general,一般会計,expenditure,07,土木費,02,道路橋梁費,10,橋梁新設改良費,14,工事請負費,1337838,427,217,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_01_10,2026_general_expenditure_07_03_01,2026,general,一般会計,expenditure,07,土木費,03,河川費,01,河川総務費,10,需用費,8270,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_01_11,2026_general_expenditure_07_03_01,2026,general,一般会計,expenditure,07,土木費,03,河川費,01,河川総務費,11,役務費,129788,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_01_12,2026_general_expenditure_07_03_01,2026,general,一般会計,expenditure,07,土木費,03,河川費,01,河川総務費,12,委託料,84243,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_01_14,2026_general_expenditure_07_03_01,2026,general,一般会計,expenditure,07,土木費,03,河川費,01,河川総務費,14,工事請負費,30345,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_01_15,2026_general_expenditure_07_03_01,2026,general,一般会計,expenditure,07,土木費,03,河川費,01,河川総務費,15,原材料費,938,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_01_17,2026_general_expenditure_07_03_01,2026,general,一般会計,expenditure,07,土木費,03,河川費,01,河川総務費,17,備品購入費,605,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_01_18,2026_general_expenditure_07_03_01,2026,general,一般会計,expenditure,07,土木費,03,河川費,01,河川総務費,18,負担金補助及交付金,442,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_05_12,2026_general_expenditure_07_03_05,2026,general,一般会計,expenditure,07,土木費,03,河川費,05,河川整備費,12,委託料,11041,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_03_05_14,2026_general_expenditure_07_03_05,2026,general,一般会計,expenditure,07,土木費,03,河川費,05,河川整備費,14,工事請負費,80308,429,218,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_07,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,07,報償費,22822,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_08,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,08,旅費,1129,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_09,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,09,交際費,66,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_10,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,10,需用費,313670,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_11,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,11,役務費,1720975,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_12,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,12,委託料,1650949,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_13,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,13,使用料及賃借料,61718,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_14,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,14,工事請負費,226625,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_15,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,15,原材料費,1319,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_18,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,18,負担金補助及交付金,46895,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_21,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,21,補償補填及賠償金,16687,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_01_26,2026_general_expenditure_07_04_01,2026,general,一般会計,expenditure,07,土木費,04,公園費,01,公園管理費,26,公課費,75,431,219,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_02_07,2026_general_expenditure_07_04_02,2026,general,一般会計,expenditure,07,土木費,04,公園費,02,公園新設改良費,07,報償費,384,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_02_10,2026_general_expenditure_07_04_02,2026,general,一般会計,expenditure,07,土木費,04,公園費,02,公園新設改良費,10,需用費,258,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_02_11,2026_general_expenditure_07_04_02,2026,general,一般会計,expenditure,07,土木費,04,公園費,02,公園新設改良費,11,役務費,173,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_02_12,2026_general_expenditure_07_04_02,2026,general,一般会計,expenditure,07,土木費,04,公園費,02,公園新設改良費,12,委託料,589856,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_02_13,2026_general_expenditure_07_04_02,2026,general,一般会計,expenditure,07,土木費,04,公園費,02,公園新設改良費,13,使用料及賃借料,800,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_02_14,2026_general_expenditure_07_04_02,2026,general,一般会計,expenditure,07,土木費,04,公園費,02,公園新設改良費,14,工事請負費,1713513,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_02_16,2026_general_expenditure_07_04_02,2026,general,一般会計,expenditure,07,土木費,04,公園費,02,公園新設改良費,16,公有財産購入費,3209710,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_05_07,2026_general_expenditure_07_04_05,2026,general,一般会計,expenditure,07,土木費,04,公園費,05,緑化推進費,07,報償費,1108,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_05_10,2026_general_expenditure_07_04_05,2026,general,一般会計,expenditure,07,土木費,04,公園費,05,緑化推進費,10,需用費,17693,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_05_11,2026_general_expenditure_07_04_05,2026,general,一般会計,expenditure,07,土木費,04,公園費,05,緑化推進費,11,役務費,711,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_05_12,2026_general_expenditure_07_04_05,2026,general,一般会計,expenditure,07,土木費,04,公園費,05,緑化推進費,12,委託料,289759,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_05_18,2026_general_expenditure_07_04_05,2026,general,一般会計,expenditure,07,土木費,04,公園費,05,緑化推進費,18,負担金補助及交付金,45033,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_05_24,2026_general_expenditure_07_04_05,2026,general,一般会計,expenditure,07,土木費,04,公園費,05,緑化推進費,24,積立金,109193,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_06_10,2026_general_expenditure_07_04_06,2026,general,一般会計,expenditure,07,土木費,04,公園費,06,公衆トイレ費,10,需用費,6438,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_06_11,2026_general_expenditure_07_04_06,2026,general,一般会計,expenditure,07,土木費,04,公園費,06,公衆トイレ費,11,役務費,27109,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_04_06_12,2026_general_expenditure_07_04_06,2026,general,一般会計,expenditure,07,土木費,04,公園費,06,公衆トイレ費,12,委託料,1586,433,220,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_05_01_01,2026_general_expenditure_07_05_01,2026,general,一般会計,expenditure,07,土木費,05,建築費,01,建築行政費,01,報酬,914,435,221,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_05_01_07,2026_general_expenditure_07_05_01,2026,general,一般会計,expenditure,07,土木費,05,建築費,01,建築行政費,07,報償費,713,435,221,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_05_01_10,2026_general_expenditure_07_05_01,2026,general,一般会計,expenditure,07,土木費,05,建築費,01,建築行政費,10,需用費,5591,435,221,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_07_05_01_11,2026_general_expenditure_07_05_01,2026,general,一般会計,expenditure,07,土木費,05,建築費,01,建築行政費,11,役務費,2548,435,221,r8tousyoyosanallpage.pdf,official_pdf
