program_id,budget_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,major_program_name,budget_program_name,detail_program_name,department_name,amount_thousand_yen,general_revenue_thousand_yen,allocated_revenue_thousand_yen,major_program_code,budget_program_code,detail_program_code,budget_program_group_id,source_type,source_file,source_row_number,is_zero_amount,funding_data_status,department_display_name,department_mapping_status
2026_general_expenditure_03_02_01_01_20_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子育て安全・安心対策,子育て安全・安心対策,子若＊子ども・若者支援課,10433,5218,5215,01,20,01,2026_general_expenditure_03_02_01_01_20,official_csv,ippansaisyutu.csv,9780,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_24_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,セーフティネットの整備,セーフティネットの整備,子若＊児童相談支援課,123601,79262,44339,01,24,01,2026_general_expenditure_03_02_01_01_24,official_csv,ippansaisyutu.csv,9833,false,raw_source_only,子ども・若者部 児童相談支援課,matched
2026_general_expenditure_03_02_01_01_26_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,在宅子育て支援,在宅子育て支援,子若＊子ども家庭課,1100843,54194,1046649,01,26,01,2026_general_expenditure_03_02_01_01_26,official_csv,ippansaisyutu.csv,9812,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_27_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子ども環境基盤整備,子ども環境基盤整備,子若＊子ども・若者支援課,7553,7549,4,01,27,01,2026_general_expenditure_03_02_01_01_27,official_csv,ippansaisyutu.csv,9781,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_31_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子ども・若者基金積立金,子ども・若者基金積立金,子若＊子ども・若者支援課,117973,0,117973,01,31,01,2026_general_expenditure_03_02_01_01_31,official_csv,ippansaisyutu.csv,9782,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_32_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子ども・若者基金による補助・支援事業,子ども・若者基金による補助・支援事業,子若＊子ども家庭課,19598,95,19503,01,32,01,2026_general_expenditure_03_02_01_01_32,official_csv,ippansaisyutu.csv,9813,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_33_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子育てステーション事業,子育てステーション事業,子若＊子ども家庭課,326581,217113,109468,01,33,01,2026_general_expenditure_03_02_01_01_33,official_csv,ippansaisyutu.csv,9814,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_34_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子どもの権利事業,子どもの権利事業,子若＊子ども・若者支援課,19124,13692,5432,01,34,01,2026_general_expenditure_03_02_01_01_34,official_csv,ippansaisyutu.csv,9783,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_35_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,保育施設等の質の向上,保育施設等の質の向上,子若＊保育課,6508,2354,4154,01,35,01,2026_general_expenditure_03_02_01_01_35,official_csv,ippansaisyutu.csv,9848,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_01_01_36_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,認可外保育施設の一時預かり事業の推進,認可外保育施設の一時預かり事業の推進,子若＊保育認定・調整課,271999,20197,251802,01,36,01,2026_general_expenditure_03_02_01_01_36,official_csv,ippansaisyutu.csv,9865,false,raw_source_only,子ども・若者部 保育認定・調整課,matched
2026_general_expenditure_03_02_01_01_37_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,青少年交流センターでの若者の主体的な活動の推進,青少年交流センターでの若者の主体的な活動の推進,子若＊子ども・若者支援課,248348,145363,102985,01,37,01,2026_general_expenditure_03_02_01_01_37,official_csv,ippansaisyutu.csv,9784,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_38_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,認可保育施設等の一時預かり事業の推進,認可保育施設等の一時預かり事業の推進,子若＊保育課,756453,289026,467427,01,38,01,2026_general_expenditure_03_02_01_01_38,official_csv,ippansaisyutu.csv,9849,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_01_01_40_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,病児・病後児保育事業,病児・病後児保育事業,子若＊保育課,351013,183158,167855,01,40,01,2026_general_expenditure_03_02_01_01_40,official_csv,ippansaisyutu.csv,9850,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_01_01_42_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子育てつどいの広場,子育てつどいの広場,子若＊子ども家庭課,730979,337805,393174,01,42,01,2026_general_expenditure_03_02_01_01_42,official_csv,ippansaisyutu.csv,9815,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_45_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,産後ケア事業,産後ケア事業,子若＊児童相談支援課,355328,119251,236077,01,45,01,2026_general_expenditure_03_02_01_01_45,official_csv,ippansaisyutu.csv,9834,false,raw_source_only,子ども・若者部 児童相談支援課,matched
2026_general_expenditure_03_02_01_01_49_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子どもの人権擁護の推進,子どもの人権擁護の推進,子若＊子ども・若者支援課,0,0,0,01,49,01,2026_general_expenditure_03_02_01_01_49,official_csv,ippansaisyutu.csv,9785,true,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_50_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,発達支援親子グループ事業,発達支援親子グループ事業,子若＊子ども家庭課,3687,-8810,12497,01,50,01,2026_general_expenditure_03_02_01_01_50,official_csv,ippansaisyutu.csv,9816,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_53_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子どもを育む地域活動の支援,子どもを育む地域活動の支援,子若＊子ども家庭課,129424,94392,35032,01,53,01,2026_general_expenditure_03_02_01_01_53,official_csv,ippansaisyutu.csv,9817,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_54_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,ひとり親家庭への支援,ひとり親家庭への支援,子若＊子ども家庭課,250643,145189,105454,01,54,01,2026_general_expenditure_03_02_01_01_54,official_csv,ippansaisyutu.csv,9818,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_55_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子育て環境推進事業,子育て環境推進事業,子若＊子ども家庭課,8834,4627,4207,01,55,01,2026_general_expenditure_03_02_01_01_55,official_csv,ippansaisyutu.csv,9819,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_56_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子ども・子育て総合センター維持運営,子ども・子育て総合センター維持運営,子若＊子ども・若者支援課,10712,9660,1052,01,56,01,2026_general_expenditure_03_02_01_01_56,official_csv,ippansaisyutu.csv,9786,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_57_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子ども・若者部庶務事務,子ども・若者部庶務事務,子若＊子ども・若者支援課,9880,9880,0,01,57,01,2026_general_expenditure_03_02_01_01_57,official_csv,ippansaisyutu.csv,9787,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_58_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,認可外保育施設新制度移行支援,認可外保育施設新制度移行支援,子若＊保育認定・調整課,0,0,0,01,58,01,2026_general_expenditure_03_02_01_01_58,official_csv,ippansaisyutu.csv,9866,true,raw_source_only,子ども・若者部 保育認定・調整課,matched
2026_general_expenditure_03_02_01_01_59_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,ユースリーダー事業,ユースリーダー事業,子若＊子ども・若者支援課,0,0,0,01,59,01,2026_general_expenditure_03_02_01_01_59,official_csv,ippansaisyutu.csv,9788,true,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_60_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,野毛青少年交流センター維持運営,野毛青少年交流センター維持運営,子若＊子ども・若者支援課,47284,46780,504,01,60,01,2026_general_expenditure_03_02_01_01_60,official_csv,ippansaisyutu.csv,9789,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_61_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,池之上青少年交流センター維持運営,池之上青少年交流センター維持運営,子若＊子ども・若者支援課,21446,20297,1149,01,61,01,2026_general_expenditure_03_02_01_01_61,official_csv,ippansaisyutu.csv,9790,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_63_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,青少年交流センター改修,青少年交流センター改修,子若＊子ども・若者支援課,39739,39739,0,01,63,01,2026_general_expenditure_03_02_01_01_63,official_csv,ippansaisyutu.csv,9791,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_66_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,児童養護施設退所者等支援事業,児童養護施設退所者等支援事業,子若＊児童相談支援課,50685,35262,15423,01,66,01,2026_general_expenditure_03_02_01_01_66,official_csv,ippansaisyutu.csv,9835,false,raw_source_only,子ども・若者部 児童相談支援課,matched
2026_general_expenditure_03_02_01_01_67_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,児童養護施設退所者等奨学・自立支援金,児童養護施設退所者等奨学・自立支援金,子若＊児童相談支援課,40431,330,40101,01,67,01,2026_general_expenditure_03_02_01_01_67,official_csv,ippansaisyutu.csv,9836,false,raw_source_only,子ども・若者部 児童相談支援課,matched
2026_general_expenditure_03_02_01_01_71_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,私立幼稚園施設型給付,私立幼稚園施設型給付,子若＊保育課,754529,255831,498698,01,71,01,2026_general_expenditure_03_02_01_01_71,official_csv,ippansaisyutu.csv,9851,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_01_01_73_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,若者支援事業運営,若者支援事業運営,子若＊子ども・若者支援課,35798,5672,30126,01,73,01,2026_general_expenditure_03_02_01_01_73,official_csv,ippansaisyutu.csv,9792,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_79_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,母子生活支援施設整備,母子生活支援施設整備,子若＊子ども家庭課,0,0,0,01,79,01,2026_general_expenditure_03_02_01_01_79,official_csv,ippansaisyutu.csv,9820,true,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_80_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,子ども・子育て総合センター改修,子ども・子育て総合センター改修,子若＊子ども・若者支援課,76632,73144,3488,01,80,01,2026_general_expenditure_03_02_01_01_80,official_csv,ippansaisyutu.csv,9793,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_87_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,児童養護施設退所者等奨学・自立支援基金積立金,児童養護施設退所者等奨学・自立支援基金積立金,子若＊児童相談支援課,65454,0,65454,01,87,01,2026_general_expenditure_03_02_01_01_87,official_csv,ippansaisyutu.csv,9837,false,raw_source_only,子ども・若者部 児童相談支援課,matched
2026_general_expenditure_03_02_01_01_88_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,生活困難を抱える子どもと家庭への支援,生活困難を抱える子どもと家庭への支援,子若＊子ども家庭課,186420,103386,83034,01,88,01,2026_general_expenditure_03_02_01_01_88,official_csv,ippansaisyutu.csv,9821,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_01_01_94_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,ベビーシッター利用支援事業,ベビーシッター利用支援事業,子若＊保育認定・調整課,513127,115277,397850,01,94,01,2026_general_expenditure_03_02_01_01_94,official_csv,ippansaisyutu.csv,9867,false,raw_source_only,子ども・若者部 保育認定・調整課,matched
2026_general_expenditure_03_02_01_01_95_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,希望丘青少年交流センター維持運営,希望丘青少年交流センター維持運営,子若＊子ども・若者支援課,179244,173068,6176,01,95,01,2026_general_expenditure_03_02_01_01_95,official_csv,ippansaisyutu.csv,9794,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_01_96_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,養育支援等ホームヘルパー訪問事業,養育支援等ホームヘルパー訪問事業,子若＊児童相談支援課,78760,38537,40223,01,96,01,2026_general_expenditure_03_02_01_01_96,official_csv,ippansaisyutu.csv,9838,false,raw_source_only,子ども・若者部 児童相談支援課,matched
2026_general_expenditure_03_02_01_01_98_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,医療的ケア児預かりの充実,医療的ケア児預かりの充実,子若＊保育課,3279,1307,1972,01,98,01,2026_general_expenditure_03_02_01_01_98,official_csv,ippansaisyutu.csv,9852,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_01_01_99_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費,児童館を拠点とした見守りネットワーク強化,児童館を拠点とした見守りネットワーク強化,子若＊児童課,7360,5182,2178,01,99,01,2026_general_expenditure_03_02_01_01_99,official_csv,ippansaisyutu.csv,9802,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_01_02_01_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費（２）,子どもの権利擁護の推進,子どもの権利擁護の推進,子若＊子ども・若者支援課,15867,-7833,23700,02,01,01,2026_general_expenditure_03_02_01_02_01,official_csv,ippansaisyutu.csv,9795,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_02_02_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費（２）,青少年交流センター整備,青少年交流センター整備,子若＊子ども・若者支援課,61727,13055,48672,02,02,01,2026_general_expenditure_03_02_01_02_02,official_csv,ippansaisyutu.csv,9796,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_03_02_01_02_03_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費（２）,ベビーシッター利用支援事業,ベビーシッター利用支援事業,子若＊保育認定・調整課,0,0,0,02,03,01,2026_general_expenditure_03_02_01_02_03,official_csv,ippansaisyutu.csv,9868,true,raw_source_only,子ども・若者部 保育認定・調整課,matched
2026_general_expenditure_03_02_01_02_04_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,児童福祉事務運営費（２）,子育て支援施設整備,子育て支援施設整備,子若＊子ども家庭課,40888,40888,0,02,04,01,2026_general_expenditure_03_02_01_02_04,official_csv,ippansaisyutu.csv,9822,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_03_01_01_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,私立母子生活支援施設への保護委託,私立母子生活支援施設への保護委託,子若＊子ども家庭課,197539,106326,91213,01,01,01,2026_general_expenditure_03_02_03_01_01,official_csv,ippansaisyutu.csv,9823,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_03_01_02_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,入院助産措置,入院助産措置,子若＊子ども家庭課,13202,7613,5589,01,02,01,2026_general_expenditure_03_02_03_01_02,official_csv,ippansaisyutu.csv,9824,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_03_01_03_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,私立保育園運営,私立保育園運営,子若＊保育課,40244802,17727757,22517045,01,03,01,2026_general_expenditure_03_02_03_01_03,official_csv,ippansaisyutu.csv,9853,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_03_01_04_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,管外公立保育園への入所委託,管外公立保育園への入所委託,子若＊保育課,32050,32050,0,01,04,01,2026_general_expenditure_03_02_03_01_04,official_csv,ippansaisyutu.csv,9854,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_03_01_05_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,子ども医療費助成,子ども医療費助成,子若＊子ども家庭課,5806501,5366557,439944,01,05,01,2026_general_expenditure_03_02_03_01_05,official_csv,ippansaisyutu.csv,9825,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_03_01_07_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,ひとり親家庭医療費助成,ひとり親家庭医療費助成,子若＊子ども家庭課,147524,147524,0,01,07,01,2026_general_expenditure_03_02_03_01_07,official_csv,ippansaisyutu.csv,9826,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_03_01_10_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,児童扶養手当等支給,児童扶養手当等支給,子若＊子ども家庭課,2269865,1814026,455839,01,10,01,2026_general_expenditure_03_02_03_01_10,official_csv,ippansaisyutu.csv,9827,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_03_01_12_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,児童手当支給,児童手当支給,子若＊子ども家庭課,17385403,1651669,15733734,01,12,01,2026_general_expenditure_03_02_03_01_12,official_csv,ippansaisyutu.csv,9828,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_03_01_13_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,認定こども園運営,認定こども園運営,子若＊保育課,1771361,720781,1050580,01,13,01,2026_general_expenditure_03_02_03_01_13,official_csv,ippansaisyutu.csv,9855,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_03_01_14_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,特定地域型保育事業,特定地域型保育事業,子若＊保育課,1764048,226460,1537588,01,14,01,2026_general_expenditure_03_02_03_01_14,official_csv,ippansaisyutu.csv,9856,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_03_01_16_01,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,児童措置事業費,出産費助成,出産費助成,子若＊子ども家庭課,299660,299660,0,01,16,01,2026_general_expenditure_03_02_03_01_16,official_csv,ippansaisyutu.csv,9829,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_05_01_01_01,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,区立保育園運営費,区立保育園運営,区立保育園運営,子若＊保育課,1848456,992679,855777,01,01,01,2026_general_expenditure_03_02_05_01_01,official_csv,ippansaisyutu.csv,9857,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_06_01_01_01,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,児童施設運営費,児童館運営,児童館運営,子若＊児童課,139024,128774,10250,01,01,01,2026_general_expenditure_03_02_06_01_01,official_csv,ippansaisyutu.csv,9803,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_06_01_02_01,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,児童施設運営費,母子生活支援施設運営,母子生活支援施設運営,子若＊子ども家庭課,10081,10077,4,01,02,01,2026_general_expenditure_03_02_06_01_02,official_csv,ippansaisyutu.csv,9830,false,raw_source_only,子ども・若者部 子ども家庭課,matched
2026_general_expenditure_03_02_06_01_03_01,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,児童施設運営費,学童クラブ運営,学童クラブ運営,子若＊児童課,2486697,1267150,1219547,01,03,01,2026_general_expenditure_03_02_06_01_03,official_csv,ippansaisyutu.csv,9804,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_06_01_04_01,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,児童施設運営費,児童館在宅子育て支援,児童館在宅子育て支援,子若＊児童課,21029,3732,17297,01,04,01,2026_general_expenditure_03_02_06_01_04,official_csv,ippansaisyutu.csv,9805,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_06_02_01_01,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,児童育成事業費,自然体験遊び場事業,自然体験遊び場事業,子若＊児童課,115471,56060,59411,02,01,01,2026_general_expenditure_03_02_06_02_01,official_csv,ippansaisyutu.csv,9806,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_06_02_03_01,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,児童育成事業費,中高生支援事業,中高生支援事業,子若＊児童課,5304,4273,1031,02,03,01,2026_general_expenditure_03_02_06_02_03,official_csv,ippansaisyutu.csv,9807,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_06_02_04_01,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,児童育成事業費,児童館キャンプ,児童館キャンプ,子若＊児童課,25344,18274,7070,02,04,01,2026_general_expenditure_03_02_06_02_04,official_csv,ippansaisyutu.csv,9808,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_12_01_01_01,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,保育児童施設整備費,区立保育園維持管理,区立保育園維持管理,子若＊保育課,152606,152538,68,01,01,01,2026_general_expenditure_03_02_12_01_01,official_csv,ippansaisyutu.csv,9858,false,raw_source_only,子ども・若者部 保育課,matched
2026_general_expenditure_03_02_12_01_02_01,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,保育児童施設整備費,児童館維持管理,児童館維持管理,子若＊児童課,58625,58625,0,01,02,01,2026_general_expenditure_03_02_12_01_02,official_csv,ippansaisyutu.csv,9809,false,raw_source_only,子ども・若者部 児童課,matched
2026_general_expenditure_03_02_12_01_04_01,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,保育児童施設整備費,児童施設改修,児童施設改修,子若＊児童課,657448,559944,97504,01,04,01,2026_general_expenditure_03_02_12_01_04,official_csv,ippansaisyutu.csv,9810,false,raw_source_only,子ども・若者部 児童課,matched
